data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,time_period,month_ending_date,drug_overdose_deaths,footnote
01/05/2025,2022,2,Region 3,Methamphetamine,12 month-ending,02/28/2022,2419,
01/05/2025,2022,3,Region 3,Methamphetamine,12 month-ending,03/31/2022,2401,
01/05/2025,2022,4,Region 3,Methamphetamine,12 month-ending,04/30/2022,2352,
01/05/2025,2022,5,Region 3,Methamphetamine,12 month-ending,05/31/2022,2313,
01/05/2025,2022,6,Region 3,Methamphetamine,12 month-ending,06/30/2022,2341,
01/05/2025,2022,7,Region 3,Methamphetamine,12 month-ending,07/31/2022,2349,
01/05/2025,2022,8,Region 3,Methamphetamine,12 month-ending,08/31/2022,2337,
01/05/2025,2022,9,Region 3,Methamphetamine,12 month-ending,09/30/2022,2321,
01/05/2025,2022,10,Region 3,Methamphetamine,12 month-ending,10/31/2022,2329,
01/05/2025,2022,11,Region 3,Methamphetamine,12 month-ending,11/30/2022,2328,
01/05/2025,2022,12,Region 3,Methamphetamine,12 month-ending,12/31/2022,2364,
01/05/2025,2023,1,Region 3,Methamphetamine,12 month-ending,01/31/2023,2357,
01/05/2025,2023,2,Region 3,Methamphetamine,12 month-ending,02/28/2023,2339,
01/05/2025,2023,3,Region 3,Methamphetamine,12 month-ending,03/31/2023,2330,
01/05/2025,2023,4,Region 3,Methamphetamine,12 month-ending,04/30/2023,2344,
01/05/2025,2023,5,Region 3,Methamphetamine,12 month-ending,05/31/2023,2367,
01/05/2025,2023,6,Region 3,Methamphetamine,12 month-ending,06/30/2023,2364,
01/05/2025,2023,7,Region 3,Methamphetamine,12 month-ending,07/31/2023,2357,
01/05/2025,2023,8,Region 3,Methamphetamine,12 month-ending,08/31/2023,2341,
01/05/2025,2023,9,Region 3,Methamphetamine,12 month-ending,09/30/2023,2340,
01/05/2025,2023,10,Region 3,Methamphetamine,12 month-ending,10/31/2023,2309,
01/05/2025,2023,11,Region 3,Methamphetamine,12 month-ending,11/30/2023,2263,
01/05/2025,2023,12,Region 3,Methamphetamine,12 month-ending,12/31/2023,2208,
01/05/2025,2024,1,Region 3,Methamphetamine,12 month-ending,01/31/2024,2154,
01/05/2025,2024,2,Region 3,Methamphetamine,12 month-ending,02/29/2024,2132,
01/05/2025,2024,3,Region 3,Methamphetamine,12 month-ending,03/31/2024,2050,
01/05/2025,2024,4,Region 3,Methamphetamine,12 month-ending,04/30/2024,1990,
01/05/2025,2024,5,Region 3,Methamphetamine,12 month-ending,05/31/2024,1904,
01/05/2025,2024,6,Region 3,Methamphetamine,12 month-ending,06/30/2024,1832,
01/05/2025,2019,1,Region 4,Methamphetamine,12 month-ending,01/31/2019,2384,
01/05/2025,2019,2,Region 4,Methamphetamine,12 month-ending,02/28/2019,2404,
01/05/2025,2019,3,Region 4,Methamphetamine,12 month-ending,03/31/2019,2460,
01/05/2025,2019,4,Region 4,Methamphetamine,12 month-ending,04/30/2019,2534,
01/05/2025,2019,5,Region 4,Methamphetamine,12 month-ending,05/31/2019,2639,
01/05/2025,2019,6,Region 4,Methamphetamine,12 month-ending,06/30/2019,2691,
01/05/2025,2019,7,Region 4,Methamphetamine,12 month-ending,07/31/2019,2772,
01/05/2025,2019,8,Region 4,Methamphetamine,12 month-ending,08/31/2019,2829,
01/05/2025,2019,9,Region 4,Methamphetamine,12 month-ending,09/30/2019,2904,
01/05/2025,2019,10,Region 4,Methamphetamine,12 month-ending,10/31/2019,2997,
01/05/2025,2019,11,Region 4,Methamphetamine,12 month-ending,11/30/2019,3085,
01/05/2025,2019,12,Region 4,Methamphetamine,12 month-ending,12/31/2019,3132,
01/05/2025,2020,1,Region 4,Methamphetamine,12 month-ending,01/31/2020,3184,
01/05/2025,2020,2,Region 4,Methamphetamine,12 month-ending,02/29/2020,3289,
01/05/2025,2020,3,Region 4,Methamphetamine,12 month-ending,03/31/2020,3455,
01/05/2025,2020,4,Region 4,Methamphetamine,12 month-ending,04/30/2020,3678,
01/05/2025,2020,5,Region 4,Methamphetamine,12 month-ending,05/31/2020,3869,
01/05/2025,2020,6,Region 4,Methamphetamine,12 month-ending,06/30/2020,4019,
01/05/2025,2020,7,Region 4,Methamphetamine,12 month-ending,07/31/2020,4173,
01/05/2025,2020,8,Region 4,Methamphetamine,12 month-ending,08/31/2020,4392,
01/05/2025,2020,9,Region 4,Methamphetamine,12 month-ending,09/30/2020,4502,
01/05/2025,2020,10,Region 4,Methamphetamine,12 month-ending,10/31/2020,4569,
01/05/2025,2020,11,Region 4,Methamphetamine,12 month-ending,11/30/2020,4733,
01/05/2025,2020,12,Region 4,Methamphetamine,12 month-ending,12/31/2020,4921,
01/05/2025,2021,1,Region 4,Methamphetamine,12 month-ending,01/31/2021,5215,
01/05/2025,2021,2,Region 4,Methamphetamine,12 month-ending,02/28/2021,5455,
01/05/2025,2021,3,Region 4,Methamphetamine,12 month-ending,03/31/2021,5683,
01/05/2025,2021,4,Region 4,Methamphetamine,12 month-ending,04/30/2021,5949,
01/05/2025,2021,5,Region 4,Methamphetamine,12 month-ending,05/31/2021,6134,
01/05/2025,2021,6,Region 4,Methamphetamine,12 month-ending,06/30/2021,6403,
01/05/2025,2021,7,Region 4,Methamphetamine,12 month-ending,07/31/2021,6638,
01/05/2025,2021,8,Region 4,Methamphetamine,12 month-ending,08/31/2021,6788,
01/05/2025,2021,9,Region 4,Methamphetamine,12 month-ending,09/30/2021,7084,
01/05/2025,2021,10,Region 4,Methamphetamine,12 month-ending,10/31/2021,7422,
01/05/2025,2021,11,Region 4,Methamphetamine,12 month-ending,11/30/2021,7592,
01/05/2025,2021,12,Region 4,Methamphetamine,12 month-ending,12/31/2021,7811,
01/05/2025,2022,1,Region 4,Methamphetamine,12 month-ending,01/31/2022,7882,
01/05/2025,2022,2,Region 4,Methamphetamine,12 month-ending,02/28/2022,8025,
01/05/2025,2022,3,Region 4,Methamphetamine,12 month-ending,03/31/2022,8118,
01/05/2025,2022,4,Region 4,Methamphetamine,12 month-ending,04/30/2022,8032,
01/05/2025,2022,5,Region 4,Methamphetamine,12 month-ending,05/31/2022,8066,
01/05/2025,2022,6,Region 4,Methamphetamine,12 month-ending,06/30/2022,8080,
01/05/2025,2022,7,Region 4,Methamphetamine,12 month-ending,07/31/2022,8146,
01/05/2025,2022,8,Region 4,Methamphetamine,12 month-ending,08/31/2022,8217,
01/05/2025,2022,9,Region 4,Methamphetamine,12 month-ending,09/30/2022,8193,
01/05/2025,2022,10,Region 4,Methamphetamine,12 month-ending,10/31/2022,8227,
01/05/2025,2022,11,Region 4,Methamphetamine,12 month-ending,11/30/2022,8266,
01/05/2025,2022,12,Region 4,Methamphetamine,12 month-ending,12/31/2022,8324,
01/05/2025,2023,1,Region 4,Methamphetamine,12 month-ending,01/31/2023,8355,
01/05/2025,2023,2,Region 4,Methamphetamine,12 month-ending,02/28/2023,8381,
01/05/2025,2023,3,Region 4,Methamphetamine,12 month-ending,03/31/2023,8436,
01/05/2025,2023,4,Region 4,Methamphetamine,12 month-ending,04/30/2023,8525,
01/05/2025,2023,5,Region 4,Methamphetamine,12 month-ending,05/31/2023,8551,
01/05/2025,2023,6,Region 4,Methamphetamine,12 month-ending,06/30/2023,8568,
01/05/2025,2023,7,Region 4,Methamphetamine,12 month-ending,07/31/2023,8543,
01/05/2025,2023,8,Region 4,Methamphetamine,12 month-ending,08/31/2023,8540,
01/05/2025,2023,9,Region 4,Methamphetamine,12 month-ending,09/30/2023,8491,
01/05/2025,2023,10,Region 4,Methamphetamine,12 month-ending,10/31/2023,8354,
01/05/2025,2023,11,Region 4,Methamphetamine,12 month-ending,11/30/2023,8225,
01/05/2025,2023,12,Region 4,Methamphetamine,12 month-ending,12/31/2023,8061,
01/05/2025,2024,1,Region 4,Methamphetamine,12 month-ending,01/31/2024,7927,
01/05/2025,2024,2,Region 4,Methamphetamine,12 month-ending,02/29/2024,7705,
01/05/2025,2024,3,Region 4,Methamphetamine,12 month-ending,03/31/2024,7413,
01/05/2025,2024,4,Region 4,Methamphetamine,12 month-ending,04/30/2024,7147,
01/05/2025,2024,5,Region 4,Methamphetamine,12 month-ending,05/31/2024,6907,
01/05/2025,2024,6,Region 4,Methamphetamine,12 month-ending,06/30/2024,6607,
01/05/2025,2019,1,Region 5,Methamphetamine,12 month-ending,01/31/2019,1532,
01/05/2025,2019,2,Region 5,Methamphetamine,12 month-ending,02/28/2019,1501,
01/05/2025,2019,3,Region 5,Methamphetamine,12 month-ending,03/31/2019,1583,
01/05/2025,2019,4,Region 5,Methamphetamine,12 month-ending,04/30/2019,1624,
01/05/2025,2019,5,Region 5,Methamphetamine,12 month-ending,05/31/2019,1670,
01/05/2025,2019,6,Region 5,Methamphetamine,12 month-ending,06/30/2019,1719,
01/05/2025,2019,7,Region 5,Methamphetamine,12 month-ending,07/31/2019,1742,
01/05/2025,2019,8,Region 5,Methamphetamine,12 month-ending,08/31/2019,1792,
01/05/2025,2019,9,Region 5,Methamphetamine,12 month-ending,09/30/2019,1852,
01/05/2025,2019,10,Region 5,Methamphetamine,12 month-ending,10/31/2019,1905,
01/05/2025,2019,11,Region 5,Methamphetamine,12 month-ending,11/30/2019,1950,
01/05/2025,2019,12,Region 5,Methamphetamine,12 month-ending,12/31/2019,1997,
01/05/2025,2020,1,Region 5,Methamphetamine,12 month-ending,01/31/2020,2030,
01/05/2025,2020,2,Region 5,Methamphetamine,12 month-ending,02/29/2020,2140,
01/05/2025,2020,3,Region 5,Methamphetamine,12 month-ending,03/31/2020,2187,
01/05/2025,2020,4,Region 5,Methamphetamine,12 month-ending,04/30/2020,2283,
01/05/2025,2020,5,Region 5,Methamphetamine,12 month-ending,05/31/2020,2418,
01/05/2025,2020,6,Region 5,Methamphetamine,12 month-ending,06/30/2020,2502,
01/05/2025,2020,7,Region 5,Methamphetamine,12 month-ending,07/31/2020,2592,
01/05/2025,2020,8,Region 5,Methamphetamine,12 month-ending,08/31/2020,2672,
01/05/2025,2020,9,Region 5,Methamphetamine,12 month-ending,09/30/2020,2707,
01/05/2025,2020,10,Region 5,Methamphetamine,12 month-ending,10/31/2020,2737,
01/05/2025,2020,11,Region 5,Methamphetamine,12 month-ending,11/30/2020,2810,
01/05/2025,2020,12,Region 5,Methamphetamine,12 month-ending,12/31/2020,2893,
01/05/2025,2021,1,Region 5,Methamphetamine,12 month-ending,01/31/2021,2997,
01/05/2025,2021,2,Region 5,Methamphetamine,12 month-ending,02/28/2021,3056,
01/05/2025,2021,3,Region 5,Methamphetamine,12 month-ending,03/31/2021,3161,
01/05/2025,2021,4,Region 5,Methamphetamine,12 month-ending,04/30/2021,3296,
01/05/2025,2021,5,Region 5,Methamphetamine,12 month-ending,05/31/2021,3334,
01/05/2025,2021,6,Region 5,Methamphetamine,12 month-ending,06/30/2021,3401,
01/05/2025,2021,7,Region 5,Methamphetamine,12 month-ending,07/31/2021,3498,
01/05/2025,2021,8,Region 5,Methamphetamine,12 month-ending,08/31/2021,3587,
01/05/2025,2021,9,Region 5,Methamphetamine,12 month-ending,09/30/2021,3691,
01/05/2025,2021,10,Region 5,Methamphetamine,12 month-ending,10/31/2021,3772,
01/05/2025,2021,11,Region 5,Methamphetamine,12 month-ending,11/30/2021,3871,
01/05/2025,2021,12,Region 5,Methamphetamine,12 month-ending,12/31/2021,3913,
01/05/2025,2022,1,Region 5,Methamphetamine,12 month-ending,01/31/2022,3956,
01/05/2025,2022,2,Region 5,Methamphetamine,12 month-ending,02/28/2022,4034,
01/05/2025,2022,3,Region 5,Methamphetamine,12 month-ending,03/31/2022,4070,
01/05/2025,2022,4,Region 5,Methamphetamine,12 month-ending,04/30/2022,4000,
01/05/2025,2022,5,Region 5,Methamphetamine,12 month-ending,05/31/2022,3984,
01/05/2025,2022,6,Region 5,Methamphetamine,12 month-ending,06/30/2022,3992,
01/05/2025,2022,7,Region 5,Methamphetamine,12 month-ending,07/31/2022,3991,
01/05/2025,2022,8,Region 5,Methamphetamine,12 month-ending,08/31/2022,3964,
01/05/2025,2022,9,Region 5,Methamphetamine,12 month-ending,09/30/2022,3916,
01/05/2025,2022,10,Region 5,Methamphetamine,12 month-ending,10/31/2022,3972,
01/05/2025,2022,11,Region 5,Methamphetamine,12 month-ending,11/30/2022,3948,
01/05/2025,2022,12,Region 5,Methamphetamine,12 month-ending,12/31/2022,4010,
01/05/2025,2023,1,Region 5,Methamphetamine,12 month-ending,01/31/2023,4020,
01/05/2025,2023,2,Region 5,Methamphetamine,12 month-ending,02/28/2023,4008,
01/05/2025,2023,3,Region 5,Methamphetamine,12 month-ending,03/31/2023,3968,
01/05/2025,2023,4,Region 5,Methamphetamine,12 month-ending,04/30/2023,4010,
01/05/2025,2023,5,Region 5,Methamphetamine,12 month-ending,05/31/2023,4025,
01/05/2025,2023,6,Region 5,Methamphetamine,12 month-ending,06/30/2023,4064,
01/05/2025,2023,7,Region 5,Methamphetamine,12 month-ending,07/31/2023,4037,
01/05/2025,2023,8,Region 5,Methamphetamine,12 month-ending,08/31/2023,4044,
01/05/2025,2023,9,Region 5,Methamphetamine,12 month-ending,09/30/2023,4027,
01/05/2025,2023,10,Region 5,Methamphetamine,12 month-ending,10/31/2023,3931,
01/05/2025,2023,11,Region 5,Methamphetamine,12 month-ending,11/30/2023,3891,
01/05/2025,2023,12,Region 5,Methamphetamine,12 month-ending,12/31/2023,3785,
01/05/2025,2024,1,Region 5,Methamphetamine,12 month-ending,01/31/2024,3678,
01/05/2025,2024,2,Region 5,Methamphetamine,12 month-ending,02/29/2024,3584,
01/05/2025,2024,3,Region 5,Methamphetamine,12 month-ending,03/31/2024,3500,
01/05/2025,2024,4,Region 5,Methamphetamine,12 month-ending,04/30/2024,3378,
01/05/2025,2024,5,Region 5,Methamphetamine,12 month-ending,05/31/2024,3291,
01/05/2025,2024,6,Region 5,Methamphetamine,12 month-ending,06/30/2024,3129,
01/05/2025,2019,1,Region 6,Methamphetamine,12 month-ending,01/31/2019,1533,
01/05/2025,2019,2,Region 6,Methamphetamine,12 month-ending,02/28/2019,1535,
01/05/2025,2019,3,Region 6,Methamphetamine,12 month-ending,03/31/2019,1572,
01/05/2025,2019,4,Region 6,Methamphetamine,12 month-ending,04/30/2019,1621,
01/05/2025,2019,5,Region 6,Methamphetamine,12 month-ending,05/31/2019,1637,
01/05/2025,2019,6,Region 6,Methamphetamine,12 month-ending,06/30/2019,1646,
01/05/2025,2019,7,Region 6,Methamphetamine,12 month-ending,07/31/2019,1670,
01/05/2025,2019,8,Region 6,Methamphetamine,12 month-ending,08/31/2019,1734,
01/05/2025,2019,9,Region 6,Methamphetamine,12 month-ending,09/30/2019,1774,
01/05/2025,2019,10,Region 6,Methamphetamine,12 month-ending,10/31/2019,1802,
01/05/2025,2019,11,Region 6,Methamphetamine,12 month-ending,11/30/2019,1870,
01/05/2025,2019,12,Region 6,Methamphetamine,12 month-ending,12/31/2019,1940,
01/05/2025,2020,1,Region 6,Methamphetamine,12 month-ending,01/31/2020,2022,
01/05/2025,2020,2,Region 6,Methamphetamine,12 month-ending,02/29/2020,2093,
01/05/2025,2020,3,Region 6,Methamphetamine,12 month-ending,03/31/2020,2141,
01/05/2025,2020,4,Region 6,Methamphetamine,12 month-ending,04/30/2020,2224,
01/05/2025,2020,5,Region 6,Methamphetamine,12 month-ending,05/31/2020,2300,
01/05/2025,2020,6,Region 6,Methamphetamine,12 month-ending,06/30/2020,2362,
01/05/2025,2020,7,Region 6,Methamphetamine,12 month-ending,07/31/2020,2468,
01/05/2025,2020,8,Region 6,Methamphetamine,12 month-ending,08/31/2020,2553,
01/05/2025,2020,9,Region 6,Methamphetamine,12 month-ending,09/30/2020,2605,
01/05/2025,2020,10,Region 6,Methamphetamine,12 month-ending,10/31/2020,2656,
01/05/2025,2020,11,Region 6,Methamphetamine,12 month-ending,11/30/2020,2702,
01/05/2025,2020,12,Region 6,Methamphetamine,12 month-ending,12/31/2020,2765,
01/05/2025,2021,1,Region 6,Methamphetamine,12 month-ending,01/31/2021,2848,
01/05/2025,2021,2,Region 6,Methamphetamine,12 month-ending,02/28/2021,2928,
01/05/2025,2021,3,Region 6,Methamphetamine,12 month-ending,03/31/2021,3059,
01/05/2025,2021,4,Region 6,Methamphetamine,12 month-ending,04/30/2021,3147,
01/05/2025,2021,5,Region 6,Methamphetamine,12 month-ending,05/31/2021,3214,
01/05/2025,2021,6,Region 6,Methamphetamine,12 month-ending,06/30/2021,3300,
01/05/2025,2021,7,Region 6,Methamphetamine,12 month-ending,07/31/2021,3367,
01/05/2025,2021,8,Region 6,Methamphetamine,12 month-ending,08/31/2021,3451,
01/05/2025,2021,9,Region 6,Methamphetamine,12 month-ending,09/30/2021,3544,
01/05/2025,2021,10,Region 6,Methamphetamine,12 month-ending,10/31/2021,3607,
01/05/2025,2021,11,Region 6,Methamphetamine,12 month-ending,11/30/2021,3675,
01/05/2025,2021,12,Region 6,Methamphetamine,12 month-ending,12/31/2021,3734,
01/05/2025,2022,1,Region 6,Methamphetamine,12 month-ending,01/31/2022,3791,
01/05/2025,2022,2,Region 6,Methamphetamine,12 month-ending,02/28/2022,3892,
01/05/2025,2022,3,Region 6,Methamphetamine,12 month-ending,03/31/2022,3922,
01/05/2025,2022,4,Region 6,Methamphetamine,12 month-ending,04/30/2022,3898,
01/05/2025,2022,5,Region 6,Methamphetamine,12 month-ending,05/31/2022,3940,
01/05/2025,2022,6,Region 6,Methamphetamine,12 month-ending,06/30/2022,4005,
01/05/2025,2022,7,Region 6,Methamphetamine,12 month-ending,07/31/2022,4059,
01/05/2025,2022,8,Region 6,Methamphetamine,12 month-ending,08/31/2022,4016,
01/05/2025,2022,9,Region 6,Methamphetamine,12 month-ending,09/30/2022,4025,
01/05/2025,2022,10,Region 6,Methamphetamine,12 month-ending,10/31/2022,4062,
01/05/2025,2022,11,Region 6,Methamphetamine,12 month-ending,11/30/2022,4083,
01/05/2025,2022,12,Region 6,Methamphetamine,12 month-ending,12/31/2022,4126,
01/05/2025,2023,1,Region 6,Methamphetamine,12 month-ending,01/31/2023,4119,
01/05/2025,2023,2,Region 6,Methamphetamine,12 month-ending,02/28/2023,4094,
01/05/2025,2023,3,Region 6,Methamphetamine,12 month-ending,03/31/2023,4071,
01/05/2025,2023,4,Region 6,Methamphetamine,12 month-ending,04/30/2023,4110,
01/05/2025,2023,5,Region 6,Methamphetamine,12 month-ending,05/31/2023,4145,
01/05/2025,2023,6,Region 6,Methamphetamine,12 month-ending,06/30/2023,4143,
01/05/2025,2023,7,Region 6,Methamphetamine,12 month-ending,07/31/2023,4152,
01/05/2025,2023,8,Region 6,Methamphetamine,12 month-ending,08/31/2023,4292,
01/05/2025,2023,9,Region 6,Methamphetamine,12 month-ending,09/30/2023,4283,
01/05/2025,2023,10,Region 6,Methamphetamine,12 month-ending,10/31/2023,4249,
01/05/2025,2023,11,Region 6,Methamphetamine,12 month-ending,11/30/2023,4234,
01/05/2025,2023,12,Region 6,Methamphetamine,12 month-ending,12/31/2023,4207,
01/05/2025,2024,1,Region 6,Methamphetamine,12 month-ending,01/31/2024,4200,
01/05/2025,2024,2,Region 6,Methamphetamine,12 month-ending,02/29/2024,4174,
01/05/2025,2024,3,Region 6,Methamphetamine,12 month-ending,03/31/2024,4124,
01/05/2025,2024,4,Region 6,Methamphetamine,12 month-ending,04/30/2024,4076,
01/05/2025,2024,5,Region 6,Methamphetamine,12 month-ending,05/31/2024,3999,
01/05/2025,2024,6,Region 6,Methamphetamine,12 month-ending,06/30/2024,3920,
01/05/2025,2019,1,Region 7,Methamphetamine,12 month-ending,01/31/2019,588,
01/05/2025,2019,2,Region 7,Methamphetamine,12 month-ending,02/28/2019,623,
01/05/2025,2019,3,Region 7,Methamphetamine,12 month-ending,03/31/2019,635,
01/05/2025,2019,4,Region 7,Methamphetamine,12 month-ending,04/30/2019,651,
01/05/2025,2019,5,Region 7,Methamphetamine,12 month-ending,05/31/2019,657,
01/05/2025,2019,6,Region 7,Methamphetamine,12 month-ending,06/30/2019,648,
01/05/2025,2019,7,Region 7,Methamphetamine,12 month-ending,07/31/2019,682,
01/05/2025,2019,8,Region 7,Methamphetamine,12 month-ending,08/31/2019,707,
01/05/2025,2019,9,Region 7,Methamphetamine,12 month-ending,09/30/2019,753,
01/05/2025,2019,10,Region 7,Methamphetamine,12 month-ending,10/31/2019,766,
01/05/2025,2019,11,Region 7,Methamphetamine,12 month-ending,11/30/2019,779,
01/05/2025,2019,12,Region 7,Methamphetamine,12 month-ending,12/31/2019,804,
01/05/2025,2020,1,Region 7,Methamphetamine,12 month-ending,01/31/2020,815,
01/05/2025,2020,2,Region 7,Methamphetamine,12 month-ending,02/29/2020,824,
01/05/2025,2020,3,Region 7,Methamphetamine,12 month-ending,03/31/2020,839,
01/05/2025,2020,4,Region 7,Methamphetamine,12 month-ending,04/30/2020,879,
01/05/2025,2020,5,Region 7,Methamphetamine,12 month-ending,05/31/2020,925,
01/05/2025,2020,6,Region 7,Methamphetamine,12 month-ending,06/30/2020,953,
01/05/2025,2020,7,Region 7,Methamphetamine,12 month-ending,07/31/2020,952,
01/05/2025,2020,8,Region 7,Methamphetamine,12 month-ending,08/31/2020,981,
01/05/2025,2020,9,Region 7,Methamphetamine,12 month-ending,09/30/2020,976,
01/05/2025,2020,10,Region 7,Methamphetamine,12 month-ending,10/31/2020,1002,
01/05/2025,2020,11,Region 7,Methamphetamine,12 month-ending,11/30/2020,1013,
01/05/2025,2020,12,Region 7,Methamphetamine,12 month-ending,12/31/2020,1022,
01/05/2025,2021,1,Region 7,Methamphetamine,12 month-ending,01/31/2021,1028,
01/05/2025,2021,2,Region 7,Methamphetamine,12 month-ending,02/28/2021,1037,
01/05/2025,2021,3,Region 7,Methamphetamine,12 month-ending,03/31/2021,1080,
01/05/2025,2021,4,Region 7,Methamphetamine,12 month-ending,04/30/2021,1091,
01/05/2025,2021,5,Region 7,Methamphetamine,12 month-ending,05/31/2021,1122,
01/05/2025,2021,6,Region 7,Methamphetamine,12 month-ending,06/30/2021,1156,
01/05/2025,2021,7,Region 7,Methamphetamine,12 month-ending,07/31/2021,1190,
01/05/2025,2021,8,Region 7,Methamphetamine,12 month-ending,08/31/2021,1218,
01/05/2025,2021,9,Region 7,Methamphetamine,12 month-ending,09/30/2021,1248,
01/05/2025,2021,10,Region 7,Methamphetamine,12 month-ending,10/31/2021,1255,
01/05/2025,2021,11,Region 7,Methamphetamine,12 month-ending,11/30/2021,1269,
01/05/2025,2021,12,Region 7,Methamphetamine,12 month-ending,12/31/2021,1301,
01/05/2025,2022,1,Region 7,Methamphetamine,12 month-ending,01/31/2022,1334,
01/05/2025,2022,2,Region 7,Methamphetamine,12 month-ending,02/28/2022,1350,
01/05/2025,2022,3,Region 7,Methamphetamine,12 month-ending,03/31/2022,1355,
01/05/2025,2022,4,Region 7,Methamphetamine,12 month-ending,04/30/2022,1358,
01/05/2025,2022,5,Region 7,Methamphetamine,12 month-ending,05/31/2022,1339,
01/05/2025,2022,6,Region 7,Methamphetamine,12 month-ending,06/30/2022,1347,
01/05/2025,2022,7,Region 7,Methamphetamine,12 month-ending,07/31/2022,1353,
01/05/2025,2022,8,Region 7,Methamphetamine,12 month-ending,08/31/2022,1337,
01/05/2025,2022,9,Region 7,Methamphetamine,12 month-ending,09/30/2022,1341,
01/05/2025,2022,10,Region 7,Methamphetamine,12 month-ending,10/31/2022,1364,
01/05/2025,2022,11,Region 7,Methamphetamine,12 month-ending,11/30/2022,1387,
01/05/2025,2022,12,Region 7,Methamphetamine,12 month-ending,12/31/2022,1398,
01/05/2025,2023,1,Region 7,Methamphetamine,12 month-ending,01/31/2023,1399,
